Date,Open,High,Low,Close,Adj Close,Volume
2020-02-18,168.320007,172.000000,166.472000,171.679993,171.679993,81908500
2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2020-02-20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2020-02-21,181.395996,182.612000,176.089996,180.199997,180.199997,71574000
2020-02-24,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2020-02-25,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2020-02-26,156.500000,162.662003,155.222000,155.759995,155.759995,70427500
2020-02-27,146.000000,147.953995,133.800003,135.800003,135.800003,121386000
2020-02-28,125.940002,138.104004,122.304001,133.598007,133.598007,122821000
2020-03-02,142.251999,148.738007,137.334000,148.723999,148.723999,100975000
2020-03-03,161.000000,161.395996,143.222000,149.102005,149.102005,128920000
2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
2020-03-05,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
2020-03-06,138.000000,141.399994,136.854004,140.695999,140.695999,63314500
2020-03-09,121.078003,132.600006,121.000000,121.599998,121.599998,85368500
2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
2020-03-11,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
2020-03-12,116.178001,118.900002,109.250000,112.110001,112.110001,94545500
2020-03-13,119.000000,121.514000,100.400002,109.323997,109.323997,113201500
2020-03-16,93.900002,98.973999,88.433998,89.014000,89.014000,102447500
2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
2020-03-18,77.800003,80.972000,70.101997,72.244003,72.244003,118931000
2020-03-19,74.940002,90.400002,71.692001,85.528000,85.528000,150977500
2020-03-20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
2020-03-23,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
2020-03-24,95.459999,102.737999,94.800003,101.000000,101.000000,114476000
2020-03-25,109.050003,111.400002,102.222000,107.849998,107.849998,106113500
2020-03-26,109.477997,112.000000,102.449997,105.632004,105.632004,86903500
2020-03-27,101.000000,105.160004,98.806000,102.872002,102.872002,71887000
2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
2020-03-31,100.250000,108.592003,99.400002,104.800003,104.800003,88857500
2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
2020-04-03,101.900002,103.098000,93.678001,96.001999,96.001999,112810500
2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
2020-04-07,109.000000,113.000000,106.468002,109.089996,109.089996,89599000
2020-04-08,110.839996,111.442001,106.666000,109.767998,109.767998,63280000
2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
2020-04-14,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
2020-04-15,148.399994,150.626007,142.000000,145.966003,145.966003,117885000
2020-04-16,143.388000,151.889999,141.343994,149.042007,149.042007,103289500
2020-04-17,154.455994,154.990005,149.531998,150.778000,150.778000,65641000
2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
2020-04-21,146.024002,150.666000,134.757996,137.343994,137.343994,101045500
2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,71124000
2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66188000
2020-04-27,147.522003,159.897995,147.000000,159.750000,159.750000,103407000
2020-04-28,159.128006,161.000000,151.337997,153.824005,153.824005,76110000
2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
2020-05-01,151.000000,154.554001,136.608002,140.264008,140.264008,162659000
2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
2020-05-06,155.300003,157.960007,152.222000,156.516006,156.516006,55616000
2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80650500
2020-05-11,158.102005,164.800003,157.000000,162.257996,162.257996,82598000
2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
2020-05-13,164.166000,165.199997,152.660004,158.192001,158.192001,95327500
2020-05-14,156.000000,160.671997,152.800003,160.666000,160.666000,68411000
2020-05-15,158.070007,161.009995,157.309998,159.834000,159.834000,52592000
2020-05-18,165.556000,166.944000,160.776001,162.725998,162.725998,58490500
2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
2020-05-20,164.100006,165.199997,162.360001,163.112000,163.112000,36546500
2020-05-21,163.199997,166.500000,159.199997,165.520004,165.520004,61273000
2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
2020-05-27,164.171997,165.542007,157.000000,164.046005,164.046005,57747500
2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
2020-05-29,161.750000,167.000000,160.841995,167.000000,167.000000,59062500
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000
2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
2020-06-08,183.800003,190.000000,181.832001,189.983994,189.983994,70873500
2020-06-09,188.001999,190.888000,184.785995,188.134003,188.134003,56941000
2020-06-10,198.376007,205.496002,196.500000,205.009995,205.009995,92817000
2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
2020-06-12,196.000000,197.595993,182.520004,187.056000,187.056000,83817000
2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
2020-06-17,197.542007,201.000000,196.514008,198.358002,198.358002,49454000
2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
2020-06-19,202.556000,203.194000,198.268005,200.179993,200.179993,43398500
2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000
2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500
2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000
2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500
2020-06-26,198.955994,199.000000,190.973999,191.947998,191.947998,44274500
2020-06-29,193.802002,202.000000,189.703995,201.869995,201.869995,45132000
2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500
2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500
2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500
2020-07-06,255.337997,275.558014,253.207993,274.316010,274.316010,102849500
2020-07-07,281.002014,285.899994,267.342010,277.971985,277.971985,107448500
2020-07-08,281.000000,283.451996,262.268005,273.175995,273.175995,81556500
2020-07-09,279.398010,281.712006,270.256012,278.855988,278.855988,58588000
2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000
2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000
2020-07-14,311.200012,318.000000,286.200012,303.359985,303.359985,117090500
2020-07-15,308.600006,310.000000,291.399994,309.201996,309.201996,81839000
2020-07-16,295.432007,306.342010,293.200012,300.127991,300.127991,71504000
2020-07-17,302.690002,307.502014,298.000000,300.167999,300.167999,46650000
2020-07-20,303.802002,330.000000,297.600006,328.600006,328.600006,85607000
2020-07-21,327.985992,335.000000,311.600006,313.671997,313.671997,80786500
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500
2020-07-24,283.201996,293.000000,273.308014,283.399994,283.399994,96983000
2020-07-27,287.000000,309.588013,282.600006,307.920013,307.920013,80243500
2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500
2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500
2020-07-30,297.600006,302.648010,294.200012,297.497986,297.497986,38105000
2020-07-31,303.000000,303.410004,284.196014,286.152008,286.152008,61235000
2020-08-03,289.839996,301.962006,288.876007,297.000000,297.000000,44046500
2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000
2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24890000
2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500
2020-08-07,299.907990,299.950012,283.002014,290.541992,290.541992,44482000
2020-08-10,289.600006,291.500000,277.167999,283.713989,283.713989,37611500
2020-08-11,279.200012,284.000000,273.000000,274.877991,274.877991,43129000
2020-08-12,294.000000,317.000000,287.000000,310.951996,310.951996,109494000
2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500
2020-08-14,332.997986,333.760010,325.328003,330.141998,330.141998,62888000
2020-08-17,335.399994,369.171997,334.566010,367.127991,367.127991,101211500
2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500
2020-08-19,373.000000,382.200012,368.242004,375.705994,375.705994,61026500
2020-08-20,372.135986,404.398010,371.411987,400.365997,400.365997,103059000
2020-08-21,408.951996,419.097992,405.010010,409.996002,409.996002,107448000
2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000
2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500
2020-08-26,412.000000,433.200012,410.726013,430.634003,430.634003,71197000
2020-08-27,436.092010,459.119995,428.500000,447.750000,447.750000,118465000
2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000
2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400
2020-09-01,502.140015,502.489990,470.510010,475.049988,475.049988,90119400
2020-09-02,478.989990,479.040009,405.119995,447.369995,447.369995,96176100
2020-09-03,407.230011,431.799988,402.000000,407.000000,407.000000,87596100
2020-09-04,402.809998,428.000000,372.019989,418.320007,418.320007,110321900
2020-09-08,356.000000,368.739990,329.880005,330.209991,330.209991,115465700
2020-09-09,356.600006,369.000000,341.510010,366.279999,366.279999,79465800
2020-09-10,386.209991,398.989990,360.559998,371.339996,371.339996,84930600
2020-09-11,381.940002,382.500000,360.500000,372.720001,372.720001,60717500
2020-09-14,380.950012,420.000000,373.299988,419.619995,419.619995,83020600
2020-09-15,436.559998,461.940002,430.700012,449.760010,449.760010,97298200
2020-09-16,439.869995,457.790009,435.309998,441.760010,441.760010,72279300
